FULL_NAME,CITY,SALARY_MIN,SALARY_MAX
Katherine Mendoza,Bucharest,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Victoria Decker,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Victoria Decker,Sofia,2300,4800
Emily Wallace,Sofia,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Stephanie Wright,Constanta,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Amy Lowery,Sofia,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Kristin Harrell,Varna,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Stephanie Wright,Constanta,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Amy Lowery,Sofia,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Robert Hernandez,Targoviste,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Kristin Harrell,Varna,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Robert Hernandez,Targoviste,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Robert Hernandez,Targoviste,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Loretta Lee,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Emily Wallace,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
Stephanie Wright,Constanta,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
William Martin,Sofia,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Louis Lucas,Burgas,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Kristin Harrell,Varna,2300,4800
Kristin Harrell,Varna,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Stephanie Wright,Constanta,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Robert Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Amy Lowery,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Emily Wallace,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
William Martin,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
James Gallagher,Varna,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Louis Lucas,Burgas,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Cassandra Green,Burgas,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Victoria Decker,Sofia,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Melanie Miller,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
William Martin,Sofia,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Victoria Decker,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Emily Wallace,Sofia,2300,4800
Susan Tran,Targoviste,2300,4800
Stephanie Wright,Constanta,2300,4800
Kristin Harrell,Varna,2300,4800
Cassandra Green,Burgas,2300,4800
Laura Hernandez,Targoviste,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Lindsey Green,Targoviste,2300,4800
Melanie Miller,Sofia,2300,4800
Louis Lucas,Burgas,2300,4800
Robert Hernandez,Targoviste,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Loretta Lee,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Victoria Decker,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
William Martin,Sofia,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Susan Tran,Targoviste,2300,4800
William Martin,Sofia,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Robert Hernandez,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
William Martin,Sofia,2300,4800
William Martin,Sofia,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Emily Wallace,Sofia,2300,4800
Katherine Mendoza,Bucharest,2300,4800
Robert Hernandez,Targoviste,2300,4800
Louis Lucas,Burgas,2300,4800
Melanie Miller,Sofia,2300,4800
Lindsey Green,Targoviste,2300,4800
John Shannon,Cluj-Napoca,2300,4800
Amy Lowery,Sofia,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Linda Barrett,Cluj-Napoca,2300,4800
Kristin Harrell,Varna,2300,4800
Tracie Robertson,Plovdiv,2300,4800
Victoria Decker,Sofia,2300,4800
James Gallagher,Varna,2300,4800
Loretta Lee,Sofia,2300,4800
Brian Dixon,Cluj-Napoca,2300,4800
Ashley Whitehead,Cluj-Napoca,2300,4800
Jennifer Garcia,Cluj-Napoca,2300,4800
Laura Hernandez,Targoviste,2300,4800
Cassandra Green,Burgas,2300,4800
Kristin Harrell,Varna,2300,4800
Stephanie Wright,Constanta,2300,4800
Susan Tran,Targoviste,2300,4800
Sandra Johnson,Cluj-Napoca,2300,4800
Cassandra Green,Burgas,2300,4800
